Open,Minimum,Maximum,Close,Date,Position
"3,944,700","3,941,600","3,949,300",3941600,8/21/2018,High
"3,977,000","3,912,400","4,112,500",3940100,7/31/2018,Low
"4,001,600","3,973,900","4,066,300",4032400,8/1/2018,High
"4,010,900","3,989,300","4,078,600",4078600,12/17/2018,High
"4,026,300","4,023,200","4,041,700",4035500,12/19/2018,Low
"4,032,400","3,983,200","4,075,500",4047800,12/15/2018,Low
"4,032,400","3,937,000","4,041,700",3946200,8/13/2018,Low
"4,038,600","3,921,600","4,038,600",3946200,8/3/2018,Low
"4,047,800","4,035,500","4,072,400",4057000,12/21/2018,High
"4,054,000","3,915,500","4,090,900",3924700,8/10/2018,Low
"4,055,500","4,055,500","4,140,900",4103200,8/27/2018,High
"4,063,200","4,063,200","4,143,200",4141700,8/28/2018,High
"4,066,300","4,026,300","4,081,700",4050900,8/2/2018,High
"4,069,400","4,066,300","4,115,500",4084800,12/22/2018,High
"4,106,300","4,026,300","4,106,300",4063200,12/18/2018,Low
"4,112,500","4,100,100","4,257,100",4235600,8/31/2018,High
"4,115,500","4,115,500","4,186,300",4186300,12/23/2018,High
"4,118,600","4,010,900","4,127,800",4014000,12/16/2018,Low
"4,140,200","4,038,600","4,167,900",4060100,12/14/2018,Low
"4,154,000","4,130,900","4,154,000",4130900,8/30/2018,Low
"4,155,500","4,134,000","4,170,900",4150900,8/29/2018,High
"4,157,100","3,857,000","4,355,600",3980100,7/30/2018,Low
"4,170,900","4,170,900","4,441,800",4414100,9/1/2018,High
"4,172,500","4,094,000","4,438,700",4383300,7/29/2018,High
"4,226,300","4,226,300","4,226,300",4226300,12/11/2018,Low
"4,276,800","4,230,700","4,540,300",4463100,11/30/2018,High
"4,284,800","4,284,800","4,515,700",4515700,12/24/2018,High
"4,294,100","4,177,100","4,334,100",4201700,12/12/2018,Low
"4,297,100","4,297,100","4,509,500",4472600,12/29/2018,High
"4,367,900","4,260,200","4,555,700",4430700,11/28/2018,Low
"4,383,300","4,223,300","4,386,400",4280200,12/28/2018,Low
"4,401,800","4,374,100","4,437,800",4417200,1/1/2019,Low
"4,401,800","4,297,100","4,466,400",4324800,12/9/2018,Low
"4,408,000","4,377,200","4,417,200",4386400,12/26/2018,Low
"4,420,300","4,420,300","4,494,100",4494100,1/5/2019,High
"4,458,700","4,432,600","4,743,500",4605000,9/2/2018,High
"4,478,800","4,380,300","4,488,000",4411000,1/4/2019,Low
"4,494,100","4,466,100","4,503,400",4466100,1/2/2019,High
"4,503,400","4,503,400","4,598,800",4595700,1/6/2019,High
"4,512,600","4,512,600","4,512,600",4512600,12/5/2018,Low
"4,515,700","4,509,500","4,694,200",4623400,12/7/2018,High
"4,521,900","4,484,900","4,521,900",4515700,12/4/2018,Low
"4,524,900","4,395,600","4,528,000",4423400,12/31/2018,Low
"4,528,000","4,475,700","4,555,700",4521900,12/30/2018,High
"4,540,300","4,448,000","4,564,900",4528000,12/3/2018,Low
"4,549,600","4,531,100","4,595,700",4564900,1/7/2019,Low
"4,561,900","4,534,200","4,592,700",4592700,1/8/2019,High
"4,571,100","4,457,200","4,632,700",4589600,9/8/2018,Low
"4,605,000","4,417,200","4,605,000",4432600,11/27/2018,Low
"4,608,000","4,608,000","4,740,400",4709600,1/13/2019,High
"4,611,100","4,500,300","4,611,100",4512600,12/8/2018,Low
"4,638,800","4,638,800","4,688,100",4663400,1/9/2019,High
"4,648,100","4,524,900","4,992,800",4992800,11/16/2018,High
"4,653,900","4,561,600","4,758,900",4758900,12/1/2018,High
"4,663,400","4,663,400","4,940,500",4897400,9/9/2018,High
"4,678,800","4,678,800","4,783,500",4762000,1/11/2019,High
"4,681,900","4,472,600","4,872,800",4802000,9/3/2018,High
"4,712,700","4,678,800","5,039,000",5039000,10/6/2018,High
"4,718,900","4,718,900","4,848,100",4848100,2/2/2019,High
"4,731,200","4,691,200","4,758,900",4691200,11/26/2018,Low
"4,734,200","4,635,700","4,746,600",4725000,9/6/2018,Low
"4,740,400","4,497,200","4,740,400",4537200,12/2/2018,Low
"4,752,700","4,740,400","4,817,400",4814300,1/15/2019,High
"4,755,800","4,630,200","4,766,600",4757300,1/14/2019,High
"4,768,100","4,605,000","4,768,100",4641900,9/7/2018,Low
"4,786,600","4,494,100","4,786,600",4586500,11/14/2018,Low
"4,802,000","4,798,900","4,888,200",4878900,11/23/2018,Low
"4,811,200","4,635,700","4,863,500",4663400,1/12/2019,Low
"4,820,400","4,820,400","4,823,500",4823500,1/19/2019,No Change
"4,820,400","4,771,200","4,854,300",4823500,1/18/2019,High
"4,820,430","4,820,430","4,820,430",4820430,1/16/2019,High
"4,823,500","4,386,400","4,854,300",4531100,12/25/2018,High
"4,832,700","4,832,700","4,832,700",4832700,10/1/2018,Low
"4,854,300","4,854,300","4,962,000",4955900,2/4/2019,High
"4,854,300","4,854,300","4,891,200",4875800,1/23/2019,High
"4,863,500","4,848,100","4,878,900",4863500,2/3/2019,High
"4,863,500","4,755,800","4,925,100",4777300,9/5/2018,Low
"4,894,300","4,798,900","4,997,400",4955900,9/11/2018,Low
"4,909,700","4,851,200","4,928,200",4851200,1/22/2019,Low
"4,909,700","4,894,300","4,965,100",4928200,1/20/2019,High
"4,912,800","4,718,900","4,912,800",4740400,2/1/2019,Low
"4,912,800","4,823,500","4,977,400",4878900,1/21/2019,Low
"4,934,300","4,934,300","4,977,400",4971300,1/27/2019,Low
"4,949,700","4,940,500","4,968,200",4940500,2/5/2019,Low
"4,949,700","4,931,200","4,955,900",4943600,1/25/2019,High
"4,955,900","4,955,900","4,955,900",4955900,2/9/2019,High
"4,955,900","4,891,200","4,955,900",4900500,2/6/2019,Low
"4,971,300","4,971,300","5,045,100",5042100,2/11/2019,High
"4,971,300","4,798,900","5,106,700",5106700,9/14/2018,High
"4,980,500","4,962,000","4,980,500",4977400,1/26/2019,High
"4,980,500","4,762,000","5,079,000",4952800,9/4/2018,High
"5,000,445","4,840,580","5,074,230",4926660,10/5/2018,Low
"5,002,000","4,995,900","5,020,500",5003600,9/13/2018,High
"5,011,300","5,011,300","5,054,400",5029700,1/28/2019,High
"5,017,400","4,971,300","5,017,400",4974300,1/30/2019,Low
"5,020,500","4,786,600","5,208,300",4971300,9/10/2018,High
"5,035,900","4,974,300","5,069,800",4995900,9/12/2018,High
"5,054,400","5,008,200","5,060,500",5011300,1/29/2019,Low
"5,066,700","5,066,700","5,140,600",5140600,2/15/2019,High
"5,089,605","4,920,510","5,151,090",5028120,10/3/2018,Low
"5,103,600","5,048,200","5,103,600",5048200,2/13/2019,Low
"5,106,700","5,069,800","5,109,800",5091300,2/12/2019,High
"5,140,600","4,848,100","5,140,600",4851200,11/13/2018,Low
"5,223,700","5,223,700","5,282,200",5254500,2/16/2019,High
"5,232,900","5,192,900","5,263,700",5257500,9/16/2018,High
"5,232,900","5,115,900","5,303,700",5223700,9/15/2018,High
"5,243,320","5,243,320","5,243,320",5243320,10/20/2018,No Change
"5,248,000","5,128,000","5,531,000",5313000,7/19/2019,High
"5,251,000","5,245,000","5,328,000",5325000,10/25/2019,High
"5,251,400","5,251,400","5,393,000",5393000,9/21/2018,High
"5,258,000","4,953,000","5,347,000",5270000,7/16/2019,High
"5,264,000","5,236,000","5,264,000",5245000,10/23/2019,Low
"5,264,000","5,230,000","5,365,000",5242000,7/17/2019,Low
"5,294,000","5,101,000","5,519,000",5510000,7/26/2019,High
"5,316,000","5,301,000","5,368,000",5365000,10/30/2019,High
"5,319,000","5,319,000","5,507,000",5328000,10/27/2019,High
"5,319,000","5,319,000","5,495,000",5368000,7/20/2019,High
"5,325,300","5,325,300","5,577,700",5534600,2/17/2019,High
"5,325,300","5,131,300","5,325,300",5146700,11/12/2018,Low
"5,325,300","5,223,700","5,325,300",5254500,9/20/2018,Low
"5,334,000","5,291,000","5,334,000",5322000,10/29/2019,Low
"5,341,000","5,270,000","5,347,000",5279000,10/22/2019,Low
"5,343,235","5,240,250","5,443,150",5243320,10/19/2018,Low
"5,343,700","5,322,200","5,642,300",5594600,9/22/2018,High
"5,343,700","5,337,600","5,365,300",5362200,9/17/2018,High
"5,349,900","5,349,900","5,596,100",5568400,3/4/2019,High
"5,356,000","5,331,000","5,402,000",5393000,11/8/2019,Low
"5,357,070","5,357,070","5,357,070",5357070,9/18/2018,Low
"5,365,000","5,341,000","5,375,000",5347000,10/21/2019,Low
"5,365,000","5,338,000","5,692,000",5445000,7/21/2019,High
"5,368,000","5,344,000","5,405,000",5399000,7/31/2019,High
"5,368,000","5,258,000","5,368,000",5291000,7/24/2019,Low
"5,373,980","5,335,550","5,403,190",5344770,10/23/2018,Low
"5,383,205","5,344,770","5,387,820",5378590,10/24/2018,High
"5,386,800","5,312,900","5,439,100",5312900,11/11/2018,Low
"5,387,000","5,378,000","5,436,000",5424000,11/9/2019,High
"5,387,000","5,371,000","5,390,000",5375000,10/20/2019,Low
"5,387,000","5,344,000","5,655,000",5439000,8/26/2019,High
"5,393,000","5,378,000","5,399,000",5381000,10/19/2019,Low
"5,393,000","5,393,000","5,399,000",5399000,10/16/2019,No Change
"5,396,000","5,350,000","5,418,000",5387000,9/14/2019,Low
"5,399,000","5,384,000","5,442,000",5430000,11/1/2019,High
"5,399,000","5,399,000","5,421,000",5415000,10/14/2019,High
"5,399,000","5,387,000","5,451,000",5433000,8/3/2019,Low
"5,402,000","5,393,000","5,408,000",5402000,10/13/2019,High
"5,405,000","5,405,000","5,507,000",5445000,8/2/2019,High
"5,405,000","5,375,000","5,473,000",5442000,7/28/2019,High
"5,411,000","5,396,000","5,436,000",5427000,11/11/2019,High
"5,411,000","5,402,000","5,461,000",5445000,10/1/2019,High
"5,418,000","5,368,000","5,418,000",5399000,10/12/2019,Low
"5,418,555","5,360,150","5,437,000",5400110,10/22/2018,Low
"5,421,000","5,393,000","5,421,000",5399000,10/15/2019,Low
"5,424,000","5,405,000","5,445,000",5421000,11/3/2019,Low
"5,424,000","5,421,000","5,473,000",5461000,9/17/2019,High
"5,427,000","5,405,000","5,448,000",5436000,9/22/2019,Low
"5,427,000","5,393,000","5,433,000",5433000,9/16/2019,Low
"5,427,000","5,408,000","5,455,000",5439000,9/15/2019,High
"5,430,000","5,427,000","5,464,000",5464000,9/28/2019,High
"5,430,000","5,430,000","5,485,000",5458000,9/23/2019,High
"5,430,000","5,430,000","5,470,000",5455000,8/28/2019,High
"5,433,000","5,424,000","5,455,000",5445000,10/7/2019,High
"5,433,000","5,433,000","5,627,000",5562000,7/22/2019,High
"5,433,000","5,374,500","5,451,500",5374500,10/2/2018,High
"5,436,000","5,430,000","5,464,000",5442000,11/4/2019,High
"5,436,000","4,780,000","5,436,000",5408000,9/30/2019,Low
"5,439,000","5,439,000","5,451,000",5448000,10/9/2019,High
"5,439,000","5,430,000","5,458,000",5442000,10/8/2019,Low
"5,439,000","5,424,000","5,445,000",5436000,10/6/2019,High
"5,439,000","5,439,000","5,467,000",5458000,10/2/2019,High
"5,439,000","5,439,000","5,559,000",5522000,8/4/2019,High
"5,442,000","5,399,000","5,458,000",5418000,11/10/2019,Low
"5,442,000","5,405,000","5,442,000",5411000,10/11/2019,Low
"5,442,000","5,421,000","5,442,000",5433000,10/5/2019,Low
"5,442,200","5,442,200","5,626,900",5617700,3/12/2019,High
"5,445,000","5,445,000","5,464,000",5445000,9/25/2019,Low
"5,445,000","5,402,000","5,461,000",5436000,8/27/2019,Low
"5,445,000","5,421,000","5,482,000",5445000,7/29/2019,High
"5,445,000","5,421,000","5,544,000",5535000,6/9/2019,High
"5,445,300","5,294,500","5,445,300",5356000,3/3/2019,Low
"5,448,000","5,411,000","5,448,000",5424000,11/6/2019,Low
"5,448,000","5,418,000","5,461,000",5436000,9/27/2019,Low
"5,448,400","5,202,100","5,463,800",5417600,10/7/2018,High
"5,449,300","5,449,300","5,449,300",5449300,10/18/2018,No Change
"5,451,000","5,353,000","5,451,000",5375000,7/30/2019,Low
"5,455,000","5,445,000","5,495,000",5451000,9/24/2019,Low
"5,457,600","5,420,700","5,482,200",5448400,3/11/2019,Low
"5,458,000","5,442,000","5,501,000",5491000,8/30/2019,High
"5,458,000","5,221,000","5,704,000",5264000,7/15/2019,Low
"5,460,065","5,409,340","5,489,270",5430860,10/21/2018,High
"5,461,000","5,433,000","5,482,000",5436000,10/4/2019,Low
"5,461,000","5,430,000","5,485,000",5442000,9/29/2019,Low
"5,467,000","5,436,000","5,467,000",5461000,9/18/2019,No Change
"5,470,000","5,445,000","5,498,000",5491000,11/12/2019,High
"5,470,000","5,455,000","5,485,000",5479000,9/11/2019,Low
"5,472,360","5,403,190","5,495,420",5449300,10/17/2018,Low
"5,473,000","5,442,200","5,491,500",5442200,11/10/2018,Low
"5,476,000","5,439,000","5,498,000",5491000,9/1/2019,High
"5,479,000","5,464,000","5,710,000",5476000,9/20/2019,High
"5,479,200","5,479,200","5,817,800",5648500,10/8/2018,High
"5,480,050","5,480,050","5,480,050",5480050,10/13/2018,No Change
"5,482,000","5,482,000","5,695,000",5685000,11/15/2019,High
"5,482,000","5,439,000","5,482,000",5451000,9/21/2019,Low
"5,485,000","5,347,000","5,485,000",5402000,9/13/2019,Low
"5,485,000","5,470,000","5,525,000",5513000,9/2/2019,High
"5,485,000","5,451,000","5,519,000",5488000,6/2/2019,Low
"5,485,300","5,460,700","5,537,600",5488400,3/6/2019,Low
"5,488,000","5,461,000","5,498,000",5488000,11/13/2019,Low
"5,488,000","5,488,000","5,519,000",5516000,9/6/2019,Low
"5,488,000","5,461,000","5,538,000",5522000,6/11/2019,High
"5,491,000","5,411,000","5,495,000",5427000,11/2/2019,Low
"5,501,000","5,488,000","5,519,000",5504000,9/3/2019,Low
"5,501,000","5,501,000","5,824,000",5553000,8/12/2019,High
"5,501,000","5,405,000","5,501,000",5458000,6/8/2019,Low
"5,504,000","5,448,000","5,519,000",5482000,8/31/2019,Low
"5,507,000","5,507,000","5,596,000",5559000,8/23/2019,High
"5,507,000","5,445,000","5,513,000",5473000,8/10/2019,Low
"5,510,000","5,510,000","5,535,000",5528000,9/7/2019,High
"5,513,000","5,513,000","5,575,000",5568000,6/12/2019,High
"5,516,000","5,495,000","5,522,000",5507000,9/10/2019,Low
"5,516,000","5,498,000","5,618,000",5507000,6/7/2019,High
"5,519,000","5,519,000","5,624,000",5615000,8/6/2019,High
"5,519,000","5,362,000","5,581,000",5396000,7/27/2019,Low
"5,519,000","5,448,000","5,528,000",5495000,6/10/2019,Low
"5,525,000","5,498,000","5,553,000",5525000,8/5/2019,High
"5,525,000","5,473,000","5,725,000",5661000,5/20/2019,High
"5,525,300","5,519,200","5,574,600",5546900,3/17/2019,High
"5,528,400","5,453,000","5,688,500",5628500,2/18/2019,High
"5,531,000","5,525,000","5,559,000",5553000,8/20/2019,High
"5,535,000","5,381,000","5,544,000",5381000,8/25/2019,Low
"5,535,000","5,525,000","5,556,000",5547000,8/14/2019,High
"5,537,600","5,534,600","5,731,600",5731600,3/18/2019,High
"5,541,000","5,535,000","5,608,000",5596000,8/16/2019,High
"5,547,000","5,507,000","5,547,000",5513000,8/21/2019,Low
"5,547,000","5,473,000","5,809,000",5541000,8/13/2019,Low
"5,550,000","5,522,000","5,550,000",5522000,9/4/2019,High
"5,556,100","5,522,300","5,562,300",5540700,3/16/2019,Low
"5,559,000","5,356,000","5,559,000",5378000,7/23/2019,Low
"5,561,520","5,473,900","5,642,990",5480050,10/12/2018,Low
"5,562,000","5,562,000","5,769,000",5753000,6/14/2019,High
"5,562,300","5,451,500","5,562,300",5476100,3/10/2019,Low
"5,565,000","5,467,000","5,575,000",5491000,8/24/2019,Low
"5,565,000","5,513,000","5,572,000",5525000,8/18/2019,Low
"5,568,000","5,498,000","5,587,000",5501000,8/9/2019,Low
"5,568,000","5,442,000","5,845,000",5491000,6/1/2019,Low
"5,578,000","5,445,000","5,775,000",5464000,7/14/2019,Low
"5,581,000","5,565,000","5,636,000",5590000,5/29/2019,High
"5,599,000","5,408,000","5,602,000",5587000,5/28/2019,Low
"5,599,200","5,540,700","5,602,300",5570600,3/9/2019,Low
"5,602,000","5,556,000","5,602,000",5562000,8/17/2019,Low
"5,608,400","5,519,200","5,630,000",5565400,3/15/2019,Low
"5,608,400","5,543,800","5,623,800",5590000,3/8/2019,High
"5,612,000","5,565,000","5,612,000",5575000,8/7/2019,Low
"5,614,600","5,571,500","5,642,300",5602300,3/13/2019,Low
"5,615,000","5,550,000","5,630,000",5568000,7/13/2019,Low
"5,618,000","5,618,000","5,710,000",5648000,11/23/2019,High
"5,620,800","5,537,600","5,734,700",5734700,2/22/2019,High
"5,630,000","5,473,000","5,716,200",5506900,3/5/2019,Low
"5,633,760","5,633,760","5,633,760",5633760,10/11/2018,No Change
"5,639,000","5,639,000","5,658,000",5652000,11/20/2019,High
"5,639,000","5,633,000","5,655,000",5645000,11/19/2019,High
"5,643,800","5,643,800","5,868,600",5853200,2/19/2019,High
"5,649,135","5,550,760","5,664,510",5633760,10/10/2018,Low
"5,652,000","5,599,000","5,652,000",5602000,5/31/2019,High
"5,655,000","5,655,000","5,738,000",5716000,11/24/2019,High
"5,655,000","5,655,000","5,870,000",5870000,5/21/2019,High
"5,655,000","5,655,000","5,787,000",5735000,4/16/2019,High
"5,657,700","5,420,700","5,657,700",5463800,3/2/2019,Low
"5,658,000","5,535,000","5,658,000",5612000,11/22/2019,Low
"5,658,000","5,565,000","5,679,000",5593000,5/27/2019,Low
"5,660,800","5,590,000","5,663,900",5626900,11/9/2018,High
"5,670,000","5,657,700","5,719,000",5692000,3/24/2019,Low
"5,676,000","5,639,000","5,732,000",5713000,6/18/2019,High
"5,679,000","5,633,000","5,685,000",5633000,11/18/2019,Low
"5,679,000","5,679,000","5,685,000",5679000,11/16/2019,Low
"5,682,000","5,655,000","5,765,000",5750000,11/26/2019,High
"5,685,000","5,679,000","5,685,000",5685000,11/17/2019,High
"5,685,000","5,685,000","5,796,000",5772000,7/2/2019,High
"5,688,000","5,596,000","5,701,000",5621000,7/12/2019,Low
"5,694,600","5,639,200","5,710,000",5691600,2/27/2019,Low
"5,697,700","5,673,100","6,122,500",6030200,9/23/2018,High
"5,698,000","5,652,000","5,719,000",5692000,7/1/2019,Low
"5,701,000","5,698,000","5,852,000",5741000,5/24/2019,High
"5,704,000","5,692,000","5,728,000",5710000,4/3/2019,Low
"5,707,000","5,707,000","5,855,000",5842000,4/21/2019,High
"5,707,000","5,704,000","5,756,000",5713000,3/30/2019,Low
"5,710,000","5,701,000","5,815,000",5815000,6/19/2019,High
"5,710,000","5,701,000","5,719,000",5707000,3/25/2019,High
"5,713,000","5,642,000","5,756,000",5667000,6/17/2019,Low
"5,716,000","5,716,000","5,750,000",5735000,7/9/2019,High
"5,719,000","5,655,000","5,728,000",5676000,11/25/2019,Low
"5,719,000","5,701,000","5,781,000",5775000,3/26/2019,High
"5,722,000","5,695,000","5,750,000",5713000,7/8/2019,Low
"5,722,000","5,655,000","5,735,000",5710000,6/30/2019,Low
"5,722,000","5,692,000","5,744,000",5716000,4/17/2019,Low
"5,725,000","5,692,000","5,784,000",5772000,4/5/2019,High
"5,728,000","5,728,000","5,753,000",5732000,7/10/2019,Low
"5,735,000","5,670,000","5,741,000",5698000,4/19/2019,Low
"5,740,800","5,670,000","5,796,200",5682300,3/1/2019,Low
"5,740,800","5,556,100","5,885,500",5654600,10/9/2018,High
"5,741,000","5,695,000","5,858,000",5842000,6/22/2019,High
"5,744,000","5,692,000","5,787,000",5775000,5/25/2019,High
"5,744,000","5,688,000","5,756,000",5728000,3/29/2019,Low
"5,747,000","5,694,600","5,750,000",5713100,2/26/2019,Low
"5,753,000","5,741,000","5,790,000",5772000,3/27/2019,Low
"5,759,000","5,759,000","5,852,000",5802000,6/15/2019,High
"5,762,000","5,750,000","5,833,000",5833000,7/3/2019,High
"5,762,400","5,648,500","5,811,600",5768500,2/25/2019,High
"5,769,000","5,719,000","5,775,000",5732000,7/7/2019,Low
"5,771,600","5,623,800","5,891,600",5636100,2/24/2019,Low
"5,778,000","5,735,000","5,821,000",5750000,6/21/2019,Low
"5,781,000","5,769,000","5,815,000",5802000,11/27/2019,High
"5,787,000","5,710,000","5,793,000",5719000,6/16/2019,Low
"5,787,000","5,744,000","5,852,000",5839000,4/6/2019,High
"5,790,000","5,765,000","5,873,000",5858000,4/23/2019,High
"5,793,000","5,455,000","5,809,000",5575000,5/19/2019,Low
"5,799,000","5,793,000","5,944,000",5904000,11/30/2019,High
"5,799,000","5,793,000","5,879,000",5805000,11/29/2019,High
"5,809,000","5,707,000","5,842,000",5809000,4/13/2019,High
"5,812,000","5,713,000","5,812,000",5735000,6/29/2019,Low
"5,815,000","5,673,000","5,842,000",5704000,5/22/2019,Low
"5,815,000","5,812,000","5,938,000",5870000,4/14/2019,High
"5,821,000","5,787,000","5,830,000",5818000,6/26/2019,Low
"5,827,000","5,802,000","5,855,000",5839000,7/5/2019,High
"5,828,500","5,576,100","5,850,100",5651500,2/20/2019,Low
"5,830,000","5,793,000","5,993,000",5966000,12/14/2019,High
"5,830,000","5,759,000","5,855,000",5842000,4/22/2019,No Change
"5,833,000","5,738,000","5,839,000",5775000,7/6/2019,Low
"5,852,000","5,670,000","6,092,000",6024000,4/7/2019,High
"5,864,000","5,839,000","5,950,000",5925000,4/26/2019,High
"5,867,000","5,793,000","5,867,000",5827000,6/25/2019,Low
"5,873,000","5,821,000","5,873,000",5855000,4/24/2019,Low
"5,876,000","5,852,000","5,898,000",5864000,6/24/2019,High
"5,882,000","5,839,000","5,898,000",5861000,6/23/2019,High
"5,882,000","5,618,000","5,882,000",5658000,4/15/2019,Low
"5,895,000","5,618,000","5,895,000",5796000,4/12/2019,Low
"5,901,000","5,852,000","5,947,000",5938000,12/2/2019,High
"5,901,000","5,849,000","5,956,000",5885000,12/1/2019,Low
"5,904,000","5,809,000","5,984,000",5898000,4/10/2019,High
"5,919,000","5,901,000","5,959,000",5913000,4/29/2019,Low
"5,925,000","5,747,000","5,959,000",5784000,5/18/2019,Low
"5,931,700","5,642,300","5,980,900",5823900,2/23/2019,High
"5,941,000","5,925,000","5,975,000",5929000,4/28/2019,Low
"5,941,000","5,919,000","5,987,000",5947000,4/27/2019,High
"5,944,000","5,944,000","6,024,000",5999000,12/3/2019,High
"5,969,000","5,892,000","6,076,000",6042000,12/15/2019,High
"5,980,900","5,817,800","6,538,100",6531900,9/24/2018,High
"5,981,000","5,969,000","6,113,000",6113000,12/16/2019,High
"5,987,000","5,830,000","6,058,000",5836000,12/13/2019,Low
"5,987,000","5,901,000","6,036,000",6012000,4/30/2019,High
"5,996,000","5,990,000","6,073,000",6064000,12/4/2019,High
"6,006,000","6,006,000","6,058,000",6058000,5/1/2019,High
"6,012,000","6,009,000","6,089,000",6086000,12/18/2019,High
"6,018,000","5,892,000","6,055,000",5916000,5/17/2019,Low
"6,036,000","5,990,000","6,064,000",6024000,5/15/2019,Low
"6,036,000","6,036,000","6,150,000",6113000,5/12/2019,High
"6,049,000","6,027,000","6,169,000",6104000,5/3/2019,High
"6,061,000","5,867,000","6,218,000",6150000,12/6/2019,High
"6,082,000","6,079,000","6,215,000",6215000,5/5/2019,High
"6,086,000","5,950,000","6,086,000",5993000,12/11/2019,Low
"6,092,000","5,756,000","6,098,000",5892000,4/9/2019,Low
"6,101,000","6,055,000","6,258,000",6089000,5/4/2019,Low
"6,119,000","5,981,000","6,126,000",6015000,12/17/2019,Low
"6,123,000","5,990,000","6,129,000",6030000,5/11/2019,Low
"6,132,000","6,126,000","6,196,000",6196000,5/13/2019,High
"6,144,000","6,144,000","6,249,000",6224000,12/7/2019,High
"6,147,000","6,086,000","6,212,000",6184000,12/22/2019,High
"6,153,000","6,132,000","6,236,000",6187000,12/20/2019,High
"6,178,000","6,073,000","6,246,000",6101000,12/10/2019,Low
"6,187,000","6,132,000","6,246,000",6184000,12/23/2019,No Change
"6,190,000","6,058,000","6,190,000",6104000,5/14/2019,Low
"6,193,000","6,163,000","6,249,000",6243000,12/24/2019,High
"6,193,000","6,110,000","6,267,000",6150000,12/21/2019,Low
"6,212,000","6,196,000","6,323,000",6270000,5/7/2019,High
"6,236,000","6,212,000","6,258,000",6258000,12/29/2019,High
"6,243,000","6,178,000","6,279,000",6199000,5/6/2019,Low
"6,252,000","6,252,000","6,384,000",6363000,12/30/2019,High
"6,255,000","6,230,000","6,279,000",6273000,12/25/2019,High
"6,264,000","6,215,000","6,369,000",6353000,12/8/2019,High
"6,267,000","6,236,000","6,304,000",6264000,12/27/2019,Low
"6,270,000","6,012,000","6,440,000",6089000,4/8/2019,High
"6,273,000","6,209,000","6,286,000",6218000,12/28/2019,Low
"6,283,000","6,212,000","6,347,000",6295000,5/8/2019,High
"6,310,000","6,138,000","6,310,000",6150000,5/10/2019,Low
"6,316,000","6,316,000","6,387,000",6378000,1/1/2020,High
"6,363,000","6,175,000","6,513,000",6184000,12/9/2019,Low
"6,371,800","5,679,200","6,464,200",5679200,9/30/2018,Low
"6,381,000","6,301,000","6,381,000",6338000,12/31/2019,Low
"6,393,400","6,393,400","7,436,900",7319900,9/25/2018,High
"6,396,500","6,073,300","6,728,900",6547300,9/28/2018,High
"6,412,000","6,363,000","6,538,000",6412000,1/10/2020,Low
"6,418,000","6,409,000","6,535,000",6523000,1/11/2020,High
"6,510,350","6,341,100","6,653,500",6421100,9/29/2018,Low
"6,513,030","6,513,030","6,513,030",6513030,9/27/2018,Low
"6,520,000","6,501,000","6,584,000",6544000,1/12/2020,High
"6,553,000","6,443,000","6,593,000",6563000,1/13/2020,High
"6,569,000","6,560,000","6,643,000",6633000,1/18/2020,High
"6,575,000","6,572,000","6,658,000",6627000,1/21/2020,High
"6,575,000","6,575,000","6,655,000",6612000,1/14/2020,High
"6,575,000","6,572,000","6,818,000",6692000,1/4/2020,High
"6,600,000","6,597,000","6,655,000",6649000,1/15/2020,High
"6,603,000","6,563,000","6,633,000",6566000,1/17/2020,Low
"6,630,000","6,597,000","6,664,000",6637000,1/19/2020,High
"6,633,000","6,633,000","6,677,000",6664000,1/22/2020,High
"6,633,000","6,553,000","6,655,000",6578000,1/20/2020,Low
"6,633,000","6,569,000","6,633,000",6569000,1/3/2020,High
"6,683,000","6,683,000","6,892,000",6714000,1/5/2020,High
"6,707,000","6,677,000","6,729,000",6717000,1/24/2020,High
"6,710,000","6,704,000","6,757,000",6741000,1/25/2020,High
"6,717,000","6,704,000","6,766,000",6760000,2/4/2020,High
"6,720,000","6,652,000","6,815,000",6754000,1/6/2020,High
"6,723,000","6,320,000","6,723,000",6418000,1/8/2020,Low
"6,729,000","6,692,000","6,806,000",6797000,2/1/2020,High
"6,750,000","6,670,000","6,883,000",6714000,1/7/2020,Low
"6,754,000","6,744,000","6,818,000",6815000,1/26/2020,High
"6,766,000","6,763,000","6,858,000",6849000,2/7/2020,High
"6,769,000","6,769,000","6,769,000",6769000,2/6/2020,No Change
"6,772,000","6,750,000","6,784,000",6769000,2/5/2020,High
"6,803,000","6,754,000","6,830,000",6800000,2/2/2020,High
"6,806,000","6,800,000","6,852,000",6821000,1/27/2020,High
"6,809,000","6,710,000","6,824,000",6720000,2/3/2020,Low
"6,815,000","6,815,000","6,864,000",6858000,1/29/2020,High
"6,821,000","6,821,000","6,821,000",6821000,1/28/2020,No Change
"6,858,000","6,858,000","6,858,000",6858000,1/30/2020,No Change
"6,861,000","6,720,000","6,877,000",6738000,1/31/2020,Low
"6,880,000","6,867,000","6,914,000",6892000,2/8/2020,High
"6,895,000","6,895,000","6,938,000",6923000,2/9/2020,High
"6,898,000","6,898,000","6,898,000",6898000,2/13/2020,No Change
"6,901,000","6,901,000","7,086,000",7071000,2/14/2020,High
"6,923,000","6,923,000","6,923,000",6923000,2/10/2020,No Change
